valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.607,1995,0.243,['Phish'],0.632,248440,0.852,0,639B1pi6YZJvLMA1DAzYTo,0.195,2,0.801,-9.171,1,"Bouncing Around the Room - Live Version - Clifford Ball, 1994",35,27/6/1995,0.0679,107.871
0.434,1996,1.64E-05,['Sponge'],0.464,248613,0.95,0,0SKiQidbB2lEY7us6yDt2m,0.00268,8,0.906,-5.165,1,Wax Ecstatic (To Sell Angelina),40,1996,0.0523,136.781
0.478,1996,0.0523,"['The Source & Candi Staton', 'The Source', 'Candi Staton']",0.591,193600,0.898,0,4nQkNmJJWnFIRsbIMeIrlX,2.66E-06,6,0.411,-4.779,1,You Got The Love - New Voyager Radio Edit,59,1996,0.0336,107.092
0.474,1996,0.0433,['Matchbox Twenty'],0.472,257160,0.694,0,6K9Tn3LvkikOFk6Lhe4osP,0.000369,4,0.43,-7.668,0,Busted,40,1/10/1996,0.033,155.376
0.535,1996,0.018,['Soda Stereo'],0.634,294147,0.677,0,060aWWmC9CrLqbhzHQifQf,0.0154,4,0.946,-7.149,0,Entre Canibales - MTV Unplugged,60,1/9/1996,0.0278,110.919
0.606,1996,0.882,['Jan & Dean'],0.553,179040,0.656,0,5obt1hqMSHTfDMFwzYMKQC,0.0701,2,0.557,-7.167,1,Pocket Full of Rainbows,40,4/6/1996,0.0616,61.665
0.464,1996,0.117,['N.W.A.'],0.773,266194,0.947,1,3eGBESLT08agei7veoLLlz,0,8,0.44,-5.824,1,Straight Outta Compton - Extended Mix / Edit,53,2/7/1996,0.249,102.146
0.864,1996,0.279,['Grupo Pegasso'],0.569,184516,0.692,0,4ldC4D1Cj1BsLtsJvIutBc,4.02E-05,7,0.483,-6.341,1,Amor Fingido,40,1996,0.0261,94.67
0.5,1996,0.0167,['Korn'],0.499,240547,0.934,1,2PeLrcfqn5agneKc3S2HMu,0,1,0.639,-7.351,1,Wicked,41,15/10/1996,0.187,112.373
0.381,1996,0.128,['Type O Negative'],0.468,347960,0.831,0,0aauEuObcI2mG3hSv0mh6k,0.249,1,0.462,-7.276,1,Green Man,40,19/8/1996,0.0338,114.639
0.632,1996,0.000779,['Korn'],0.44,211573,0.886,0,5PgNUYXmICNOudPFWLIuw3,0.182,10,0.495,-6.445,0,No Place to Hide,41,15/10/1996,0.0969,108.321
0.274,1996,1.08E-05,['Social Distortion'],0.482,283333,0.942,0,7ueNGMnYBXIuuglH1A1wND,0.00171,8,0.591,-4.545,1,Dear Lover,41,10/9/1996,0.0379,123.898
0.0341,1996,1.34E-06,['Burzum'],0.285,519293,0.93,0,2XHG1C3ksw9EAclBFDYZ2M,0.988,0,0.518,-7.939,1,Jesus' Tod,46,1996,0.0752,80.436
0.518,1996,0.333,['DJ Shadow'],0.594,436200,0.809,0,4TEdXKd9AKAclNPLLodIgM,0.827,10,0.524,-6.489,0,Changeling,42,1/1/1996,0.043,87.696
0.56,1997,0.000653,['Third Eye Blind'],0.54,187000,0.816,0,1EXHOg3R2R5we09DgwIABp,6.89E-05,7,0.463,-7.154,1,London,39,8/4/1997,0.0305,122.125
0.356,1997,0.525,['Shirley Caesar'],0.453,424867,0.656,0,6IdkVDIVFjznzo4RfNtT1T,0,7,0.594,-8.997,1,You're Next In Line for a Miracle,38,1997,0.053,100.716
0.646,1997,0.249,['Fleetwood Mac'],0.593,279067,0.749,0,6PgcfHSocgnc4pjDgTuJcm,0.000477,0,0.431,-7.828,1,"Dreams - Live at Warner Brothers Studios in Burbank, CA 5/23/97",42,19/8/1997,0.0551,120.987
0.532,1997,0.248,['Insane Clown Posse'],0.815,242507,0.854,1,1jL03geVC8PGzJvngHx2aN,9.99E-06,8,0.661,-4.763,1,Southwest Voodoo,39,1/1/1997,0.237,95.067
0.35,1997,8.56E-05,['NOFX'],0.46,80800,0.99,0,6vWVPfnyCENt9znrCy2UNj,1.73E-06,8,0.584,-3.505,1,It's My Job To Keep Punk Rock Elite,45,21/10/1997,0.175,100.818
0.297,1997,0.155,['Oasis'],0.33,559200,0.814,0,6ZYgoD3c2aE4dD3yVFWV51,0.000291,9,0.701,-3.138,1,All Around The World - Remastered,52,1997,0.0506,82.131
0.909,1997,0.417,['Tom Jones'],0.616,170893,0.731,0,6L8CWcj8KIdz5SMhinN4CO,0.000716,4,0.725,-7.282,1,Help Yourself,42,13/10/1997,0.0569,91.444
0.962,1997,0.245,['La Diferenzia'],0.798,219960,0.659,0,1k2a8nkhbc6DLyEcgIUvHf,0,5,0.705,-8.534,1,Linda Chaparrita,38,1997,0.0437,94.055
0.447,1997,0.0165,['blink-182'],0.443,166627,0.881,0,5helpfuC08ossy2tCgJLxw,3.47E-06,11,0.635,-6.571,1,Untitled,38,1997,0.238,129.085
0.441,1997,0.000463,['MÃ¶tley CrÃ¼e'],0.515,249253,0.967,0,1NT5kx8p0yvlOgOjJjOZ43,0.00603,0,0.568,-4.777,1,Afraid,43,1997,0.0516,123.987
0.248,1997,0.756,['The Notorious B.I.G.'],0.349,99200,0.623,1,1ZwfLPG0QcFkhE0jKPDhZU,0,11,0.433,-5.214,0,Life After Death - 2014 Remaster,42,4/3/1997,0.0881,85.745
0.922,1997,0.0371,['Three 6 Mafia'],0.883,239667,0.81,1,62Rx9xRAPrUiugB7LLeI6Z,7.09E-05,11,0.6,-6.982,0,Hit a Muthafucka,37,4/11/1997,0.183,156.834
0.369,1998,0.25,['Banda Maguey'],0.518,269907,0.635,0,4bRTHH8qnBj494j273x6fD,4.04E-06,0,0.532,-7.331,1,Tu Eterno Enamorado - Live Version,47,27/10/1998,0.0557,111.368
0.558,1998,0.0884,['Mac Dre'],0.733,228040,0.896,1,29IZlWuD6nf6ih7cqLv7DK,3.63E-06,9,0.524,-3.17,0,Let's All Get Down,38,28/4/1998,0.185,84.897
0.234,1998,0.0659,['Kid Rock'],0.488,373467,0.857,1,1RNndg07sHHPZ5kphkGPwf,0,2,0.487,-6.63,1,Fuck Off,39,5/8/1998,0.459,174.939
0.348,1998,0.013,"['Fred Hammond', 'Radical For Christ']",0.398,421600,0.821,0,28lQFfYi22x7QqtUb3SWEu,8.59E-05,0,0.783,-9.383,0,Glory To Glory To Glory,37,28/4/1998,0.239,89.422
0.482,1998,0.00148,['Kid Rock'],0.628,314440,0.97,1,61meYwDQNcg7Sb99vqxKFO,0,1,0.852,-4.398,1,Welcome 2 the Party (Ode 2 the Old School),38,5/8/1998,0.226,192.867
0.48,1998,0.0772,['Twista & The Speedknot Mobstaz'],0.71,318160,0.649,1,7jOKMuUvb3smmZnyqYKKVa,0,11,0.619,-7.162,0,Legit Ballers,37,25/9/1998,0.166,130.113
0.644,1998,0.0306,['Beastie Boys'],0.773,215920,0.755,1,7lEuHpMyKtyWqqNFZXS70w,3.42E-05,7,0.403,-7.717,1,The Move - Remastered,41,14/7/1998,0.253,99.999
0.911,1998,0.0161,['Kid Rock'],0.654,223560,0.915,0,21pdFnn5TiMQDen4lNYHEz,1.00E-05,9,0.679,-4.496,1,I Got One for Ya',37,5/8/1998,0.204,77.176
0.784,1998,0.986,['Rob Zombie'],0.524,30400,0.69,0,2zPjC4hu9tZWFCVAdFgagX,0.603,6,0.434,-12.459,1,Call Of The Zombie,39,1/1/1998,0.562,95.308
0.414,1998,0.0138,['DJ Jazzy Jeff & The Fresh Prince'],0.666,271973,0.701,0,6Iblet1QGgY8TLPZ7GxFPZ,0,7,0.769,-8.801,1,Summertime,41,1998,0.0566,95.08
0.944,1999,0.259,['Los Diablitos'],0.806,267840,0.758,0,5qlIIog5kwh0hhiSO5yGv0,0,10,0.447,-2.603,1,A Besitos,56,1/1/1999,0.0405,146.143
0.905,1999,0.00407,['Molotov'],0.495,228293,0.96,0,5kUf3gMXG6lTJkfQWLZSsP,2.13E-05,8,0.798,-4.886,1,Rastaman- Dita,57,1/1/1999,0.0986,179.567
0.526,1999,0.0107,['Dream Theater'],0.338,373693,0.922,0,7FTf3bJuCq5UYHjUwggKNB,0.877,2,0.515,-6.783,1,Scene Seven: I. The Dance of Eternity,51,1/1/1999,0.0709,122.311
0.211,1999,0.000509,['Slipknot'],0.268,298333,0.991,1,3vcVDD95fKJkBwlwJ0pNnQ,0.0964,6,0.916,-5.251,1,Prosthetics,39,12/6/1999,0.12,146.231
0.645,1999,0.194,['The Notorious B.I.G.'],0.845,228040,0.744,1,4VzCNmuj3f8RtWpSKFZiLp,0,7,0.549,-4.886,1,Who Shot Ya? - 2005 Remaster,46,1999,0.277,91.693
0.606,1999,0.503,"['The East Flatbush Project', 'DES']",0.853,174667,0.695,0,6NNaM2ltdwxcCc6MuR94zO,5.45E-05,8,0.479,-13.208,0,Tried By 12,45,27/1/1999,0.35,89.007
0.375,1999,0.236,['Insane Clown Posse'],0.672,260533,0.839,1,38tpXCMZdz9ycS5Wjo8SMU,0,2,0.852,-3.898,1,Terrible,39,1/1/1999,0.221,99.015
0.553,1999,0.0491,['The Bouncing Souls'],0.33,184293,0.833,0,2McQQA5nCLVL0XvzcxWhFC,0,7,0.687,-6.507,1,Ole,41,4/5/1999,0.0768,128.329
0.534,1999,7.53E-05,['The Ataris'],0.371,167493,0.98,0,1KNvOn6Eylit6zH0befCyn,3.57E-05,0,0.672,-4.092,1,San Dimas High School Football Rules,43,1/6/1999,0.0842,131.011
0.371,1999,0.0454,['Mos Def'],0.695,263200,0.643,1,1L6YNFDSQa8UjX7vzPXXD4,0,1,0.525,-7.968,1,Love,43,12/10/1999,0.377,94.895
0.666,1999,0.051,['Limp Bizkit'],0.449,266907,0.921,1,5iJmknkGRxLQUHnWat2Ybd,0.0346,8,0.958,-7.629,0,Show Me What You Got,47,1999,0.288,104.283
0.589,1999,0.695,"['Dave Matthews', 'Tim Reynolds']",0.501,343200,0.613,0,2G1oUdDAgP8yNsOSzerzQu,0.0485,3,0.413,-14.306,1,"One Sweet World - Live at Luther College, Decorah, IA - February 1996",38,25/1/1999,0.0416,109.597
0.805,1999,0.00617,['Sublime'],0.585,215627,0.693,1,5ZyHuqtLLIif57bwJVk6Ov,0.000238,1,0.434,-8.059,1,Date Rape,39,9/11/1999,0.246,102.258
0.223,1999,0.000771,['Metallica'],0.252,284627,0.895,0,64PaBtqwPjhOg40JJCaWMo,0.000402,8,0.984,-5.34,1,Hero Of The Day - Live with the SFSO,38,23/11/1999,0.0969,121.658
0.0857,1999,0.000539,['Metallica'],0.276,407267,0.611,0,5kFv1XqZifUS3gPfFSrnjW,0.0791,3,0.975,-7.889,0,Nothing Else Matters - Live with the SFSO,39,23/11/1999,0.0343,144.977
0.051,1999,0.000122,['Slipknot'],0.223,173867,0.989,1,0IRhnnggBPZ1WMVWUgRrfj,0.759,7,0.552,-3.952,1,Tattered & Torn,38,12/6/1999,0.383,86.323
0.24,1999,6.36E-06,['Metallica'],0.279,534773,0.99,0,0wFL6kJKvHY6t5OcOiAbCZ,0.00442,1,0.726,-3.312,1,Master Of Puppets - Live with the SFSO,38,23/11/1999,0.0971,107.146
0.681,1999,0.00383,['Slipknot'],0.302,144507,0.976,1,59B7t5o9hGiojwPXalQSuk,2.30E-06,6,0.583,-4.591,1,Only One,37,12/6/1999,0.147,168.946
0.457,2000,0.0144,['Linkin Park'],0.603,184640,0.908,0,4rbc5CkMyU3F2kwiZLO2z6,0,11,0.671,-5.254,1,A Place for My Head,45,24/10/2000,0.184,133.063
0.473,2000,0.285,['Kenny Chesney'],0.41,256693,0.791,0,2gdPoGz36VlwTB8SQCinWl,0.000518,7,0.872,-6.989,1,Back Where I Come From - New Recording with Kenny's Band,39,25/9/2000,0.0583,144.035
0.417,2000,0.0004,['Godsmack'],0.505,334893,0.617,0,1losCJa0dcFV6HgZoqEESf,0.0131,8,0.421,-7.744,1,Spiral,41,31/10/2000,0.0251,96.976
0.479,2000,0.177,['Queens of the Stone Age'],0.536,230707,0.643,0,4KGdFDc2InqRHYCZt4svYc,0.0308,9,0.417,-6.888,1,In The Fade,40,6/6/2000,0.0357,82.898
0.563,2000,0.559,['Dead Prez'],0.638,220200,0.789,1,6tixmCEaH6ZH6k1MXxDB4J,1.25E-06,10,0.403,-7.29,0,Police State,42,8/2/2000,0.327,90.096
0.487,2000,0.00163,['Powderfinger'],0.445,276627,0.823,0,2pxxVkNhrRST8fpgA12ru8,0,0,0.43,-5.415,1,My Happiness,64,1/1/2000,0.0302,85.935
0.416,2000,0.494,['Queens of the Stone Age'],0.369,241000,0.739,0,2Nt0KxMdXtpwUiiiIFp2Cq,0.0639,11,0.559,-4.607,0,Auto Pilot,41,6/6/2000,0.0395,79.008
0.751,2000,0.0219,['The Gladiators'],0.732,465800,0.661,0,4YiWAwK3mFnyW6M52Mvl2G,0.13,11,0.628,-8.675,1,On The Other Side,45,2000,0.234,150.614
0.472,2000,0.0122,['Rage Against The Machine'],0.277,296333,0.836,1,4eDBENLsKIh5e4VvX7PXtf,6.32E-05,9,0.471,-4.621,1,I'm Housin',44,5/12/2000,0.367,77.62
0.809,2000,0.00203,['Bell Biv DeVoe'],0.841,261627,0.601,0,5xJkY5PiDpInkBPtaArVax,0.00233,6,0.633,-9.479,0,Poison,38,1/1/2000,0.201,111.87
0.703,2000,0.556,['Reflection Eternal'],0.607,238573,0.753,1,0kHIEdWbOvnrvTmRfPtHDN,0,10,0.623,-7.344,0,Memories Live,44,17/10/2000,0.315,88.981
0.338,2000,0.00142,['Oasis'],0.152,198533,0.825,1,1EB8LB1Hu5T4C8Zk9z1Ckh,0.0454,9,0.898,-8.545,0,Fuckin' in the Bushes,50,28/2/2000,0.0486,100.499
0.354,2000,0.0704,"[""Jim's Big Ego""]",0.634,253200,0.712,0,0OZosC3o4fJ4RqezLSjGS8,0.000119,2,0.663,-8.005,1,Stress,41,2000,0.146,118.128
0.212,2001,0.000687,['American Head Charge'],0.499,331600,0.794,1,07TwX5DB1dq9tJ1L7z77qb,0.00407,0,0.432,-6.383,1,Just So You Know,50,1/1/2001,0.0447,95.024
0.351,2001,0.0287,"['Snoop Dogg', 'Daz Dillinger']",0.549,211493,0.845,0,3xxYvfgBslsAuEIQBGr4Jn,0.000492,7,0.67,-4.279,1,Gin And Juice (feat. Dat Nigga Daz),44,13/3/2001,0.2,94.491
0.685,2001,0.0135,['Kid Rock'],0.642,226720,0.967,1,4IF0TpPhXpd76YCi2b7ZLY,0,11,0.605,-3.958,0,Forever,42,19/11/2001,0.0984,91.693
0.822,2001,0.153,['Christina Milian'],0.872,231213,0.868,0,1PUNthIXityeZlnRLcP7JI,2.26E-05,10,0.843,-3.036,0,AM To PM,56,2001,0.12,105.005
0.434,2001,8.34E-05,['Slipknot'],0.435,157827,0.986,1,1hrDDgkVbbS5bySL8uHLh3,0.000924,7,0.572,-3.458,1,I Am Hated,48,2001,0.182,125.822
0.782,2001,0.619,"['LA INDIA', 'Marc Anthony']",0.621,366360,0.723,0,3pbHWsFxkCnS9Bp4tAmYNi,0,10,0.916,-4.944,0,Vivir Lo Nuestro,40,1/1/2001,0.0393,91.204
0.0227,2001,0.328,['TOOL'],0.236,161173,0.971,0,3oEgMtjTzGgXTFdO0IW2M7,0.00119,6,0.914,-12.596,1,Faaip De Oiad,45,15/5/2001,0.104,109.04
0.491,2001,0.282,['Smut Peddlers'],0.5,240000,0.777,0,186893dwF2Xuv6ozvybtEx,2.63E-05,2,0.413,-7.104,1,Fuck You.......That's Why - Remastered,41,2001,0.0476,121.623
0.838,2002,0.267,['Betty Wright'],0.776,499400,0.768,0,5YoKhHQoQS6Nwn7rKc0qii,2.40E-06,2,0.983,-5.019,1,Tonight Is the Night (Pts. 1&2),40,2/7/2002,0.0502,101.591
0.524,2002,0.181,"['Linkin Park', 'Zion I']",0.641,260747,0.902,0,5o8D9iumZKT9hHPzhh8viT,0,1,0.654,-7.068,1,Plc.4 Mie HÃ¦d (Amp Live Reanimation) [feat. Zion],40,29/7/2002,0.18,133.273
0.771,2002,0.133,"['Ja Rule', 'Bobby Brown']",0.769,290387,0.685,1,2EhZdDMJBk529B7I57vJb8,0,1,0.667,-5.648,1,Thug Lovin',41,1/1/2002,0.177,93.043
0.883,2002,0.0415,['Atmosphere'],0.697,213707,0.875,1,0y9cyyvXlLkTH83wW9KQPG,0,10,0.474,-0.519,0,Lovelife,41,11/6/2002,0.383,173.994
0.375,2002,0.0364,"['8Ball', 'Bun B', 'Petey Pablo', 'E-40', 'Lil Jon & The East Side Boyz']",0.784,312027,0.697,1,2fT7jfIwN62hWmhVcfP1Cg,0,1,0.827,-5.302,1,Rep Yo City,41,29/10/2002,0.36,80.029
0.622,2002,0.000171,['Avril Lavigne'],0.475,221027,0.837,0,1vjIHlmc4WfIaEl74YAvX0,0.0227,4,0.627,-5.324,0,Unwanted,50,4/6/2002,0.0612,162.074
0.534,2002,0.00112,['Scooter'],0.523,234933,0.888,0,7cR6SJQLubZTtIrAgteiec,0.0692,6,0.46,-8.715,0,The Logical Song,64,4/11/2002,0.0359,144.021
0.32,2002,0.0314,['Taking Back Sunday'],0.264,215427,0.783,0,3ngTtLHfi6a7hBvFOYsD2w,0,0,0.469,-6.035,1,Bike Scene,41,26/3/2002,0.0455,91.81
0.116,2002,0.0682,['Boards of Canada'],0.542,321453,0.799,0,3vBJYnujT3yxLjLEG1jtDS,0.932,2,0.461,-11.021,1,Music Is Math,47,19/2/2002,0.0414,99.976
0.601,2002,0.000571,"['Linkin Park', 'Planet Asia', 'Rasco']",0.565,206347,0.897,0,0HIHiUyybKHO5mHVC2oDb0,0.000879,1,0.646,-6.319,1,Ppr:kut (Cheapshot and Jubacca Reanimation) [feat. Rasco and Planet Asia],39,29/7/2002,0.111,150.356
0.487,2002,0.776,['Pimpinela'],0.481,184920,0.806,0,5M5kKTAb4g6ENXq5vhfJJk,0,3,0.425,-5.501,0,OlvÃ­dame y Pega la Vuelta,42,3/9/2002,0.148,76.974
0.567,2002,0.338,['Dru Hill'],0.37,313587,0.676,0,6gTQ91lrQ2QIZ7IwPv4Go8,0,6,0.418,-7.562,0,I Love You,40,1/1/2002,0.0652,124.071
0.833,2002,0.00288,['Stevie Ray Vaughan'],0.481,280827,0.861,0,4OaTSHT0NYViNOgjpIAXpv,0.485,1,0.912,-9.719,1,Superstition - Live,44,27/8/2002,0.0379,103.154
0.544,2002,0.0973,"['The Band', 'Van Morrison']",0.343,372000,0.965,0,4XV9FR6vA82YRvHRYn7jPP,0.0584,7,0.967,-5.318,1,Caravan (feat. Van Morrison) - Concert Version,42,16/12/2002,0.151,164.885
0.352,2002,0.135,['Maroon 5'],0.668,261227,0.925,0,7sT621Iv8V6bMv6Z5B16PO,4.55E-06,1,0.983,-5.204,0,Not Coming Home,44,25/6/2002,0.0901,120.049
0.679,2003,0.0111,"['Kid Rock', 'Hank Williams, Jr.']",0.634,192293,0.892,1,0NnGI6xSdzS591kpQbe5cg,1.09E-05,7,0.673,-5.213,1,"Cadillac Pussy (feat. Hank Williams, Jr.)",42,11/11/2003,0.102,117.306
0.171,2003,0.000248,['KMFDM'],0.534,298707,0.966,0,5jHYEOabEw2RSwOzf8nQPn,0.104,7,0.436,-6.597,1,WWIII,46,2003,0.0688,139.987
0.256,2003,0.768,['Mitch Hedberg'],0.498,66787,0.917,0,2LXB4V6s9sHJ5hrKmcdR6T,0,3,0.864,-10.434,1,"Not Track Five, Not Chainsaw Juggler",42,9/12/2003,0.947,78.283
0.556,2003,0.152,['Rage Against The Machine'],0.32,303760,0.978,1,4DtsoRZolplZgyIEa5UY4f,3.97E-06,7,0.785,-2.278,1,"Killing in the Name - Live at the Grand Olympic Auditorium, Los Angeles, CA - September 2000",49,25/11/2003,0.161,92.547
0.689,2003,0.000213,['Fall Out Boy'],0.603,141337,0.941,0,4tj6uekOEtNOqJJ8BpBP74,0,11,0.545,-4.191,1,Reinventing the Wheel to Run Myself Over,43,6/5/2003,0.0775,105.399
0.793,2003,0.00283,['La Bouche'],0.658,240867,0.963,0,3vSn1frPgFcRXrjWOfhMLl,2.38E-06,1,0.951,-3.283,0,Be My Lover,66,28/3/2003,0.0326,134.798
0.577,2003,0.115,['Slightly Stoopid'],0.716,293987,0.874,0,6fbmWcjNo7WO36HAVwK75X,0.0221,10,0.638,-5.125,0,Killing Me Deep Inside,41,18/3/2003,0.177,88.364
0.906,2003,0.101,['Roberto Pulido'],0.621,209653,0.63,0,498OvPha8GiLFyhU5qaBxW,2.31E-06,7,0.568,-7.219,1,ObsesiÃ³n,47,1/1/2003,0.0373,174.819
0.481,2003,0.000114,['Avenged Sevenfold'],0.457,338040,0.962,0,2CtlenYH17sZ8Mzg9tgT1K,0.0188,9,0.618,-4.155,1,Desecrate Through Reverence,45,26/8/2003,0.0689,94.993
0.65,2003,0.00853,['Linkin Park'],0.396,184493,0.974,0,6mqovuFmVj2GFvtqI1Oae5,0,6,0.968,-3.708,1,Lying from You - Live LP Underground Tour 2003,40,24/3/2003,0.142,160.057
0.397,2003,0.00117,['White Zombie'],0.636,234467,0.937,0,51Y8KcQ33KNRTCGh6fzv0k,0.000223,9,0.54,-3.94,1,Thunder Kiss '65,43,2003,0.0439,112.674
0.347,2003,0.337,['Paul McCartney'],0.319,237933,0.716,0,5Rr5QQ1wRzmnqC9MyfTqmk,0,0,0.976,-3.819,1,Let It Be - Live,51,17/5/2003,0.034,141.949
0.525,2003,0.331,['Muddy Waters'],0.333,292373,0.603,0,2PatEYrrVBNx5LPjTL2ruP,0.0268,0,0.982,-8.339,1,Champagne & Reefer - Live,46,2/9/2003,0.176,207.8
0.0526,2003,0.000981,['Choke'],0.348,64392,0.991,1,7HR9EwuJ0htih1PvyXFIGf,5.32E-05,7,0.693,-6.095,1,Slum Radio,50,8/1/2003,0.0996,136.087
0.319,2003,0.00014,['The Bronx'],0.495,171093,0.976,0,0k483dcMGE6ylstRbUss1p,0.000236,7,0.452,-5.112,1,Heart Attack American,46,26/8/2003,0.0821,107.477
0.321,2003,0.00645,['Coheed and Cambria'],0.375,311880,0.952,0,0quPDPoMCsBj6Maqjox6Le,2.21E-06,11,0.665,-6.164,0,Three Evils (Embodied in Love and Shadow),41,30/3/2003,0.209,166.891
0.138,2004,0.00761,['Slipknot'],0.352,192587,0.995,0,3wWBjqx2dJlJRVJdnPzXsr,2.60E-05,11,0.511,-1.667,1,Opium of the People,50,2004,0.181,134.262
0.688,2004,0.00648,"['Madvillain', 'Madlib', 'MF DOOM']",0.495,52720,0.642,1,2hhwbQWk0RDQM5luQF6f51,0.539,1,0.411,-10.577,1,Supervillain Theme,47,24/3/2004,0.0618,174.888
0.371,2004,0.00058,['Rise Against'],0.591,139133,0.973,0,0WDvAKN1wzjNya2xxjh9nq,0.225,10,0.501,-3.512,0,State Of The Union,43,1/1/2004,0.103,132.209
0.711,2004,0.0156,['MF DOOM'],0.766,241520,0.696,1,3Dq34CufmxmXjGXAwVktxq,0,7,0.433,-8.331,1,Kookies,45,16/11/2004,0.312,110.296
0.458,2004,0.265,['Arcade Fire'],0.462,247307,0.809,0,3Gkl2fJztF2B3fnUheejAA,0.128,2,0.638,-7.309,1,Haiti,48,16/6/2004,0.038,99.902
0.955,2004,0.482,['Maroon 5'],0.693,189880,0.798,0,5Ay81Q9Ms1TxEpW4K2sEdF,0,8,0.735,-7.809,0,Harder To Breathe - Acoustic,53,2004,0.195,146.468
0.666,2004,0.0345,['Akon'],0.878,238493,0.699,0,4vYGubD2JGIRTAu4bEvlgC,3.37E-06,10,0.755,-5.897,0,Bananza (Belly Dancer),41,1/1/2004,0.132,104.838
0.529,2004,0.482,"['Madvillain', 'Madlib', 'MF DOOM', 'Wild Child']",0.578,81920,0.84,1,6lJrqw2e6YNXZCUsXL1SKn,0,10,0.48,-7.435,0,Hardcore Hustle,46,24/3/2004,0.345,95.565
0.416,2004,4.45E-06,['The Haunted'],0.39,238813,0.967,0,5otXJIeiF43SPz7R7ov8GX,0.0591,9,0.608,-3.619,1,99,51,13/7/2004,0.0625,177.041
0.483,2004,5.23E-05,['The Used'],0.208,246480,0.82,1,5li1sKlA0UhTk2rY0JIVUv,0,0,0.701,-7.354,1,I'm a Fake,44,27/9/2004,0.253,173.913
0.695,2004,0.0892,['Four Tops'],0.655,181840,0.8,0,0LVvnJs7eOuHIkWwjWHEWF,0,6,0.491,-8.375,1,Bernadette,42,1/1/2004,0.029,111.195
0.56,2004,0.172,['JesÃºs AdriÃ¡n Romero'],0.508,318627,0.888,0,5fHkJ1a7v0JFPiT9rFQI8U,0,4,0.951,-6.146,1,Te DarÃ© Lo Mejor,51,15/5/2004,0.0362,106.006
0.79,2004,0.00836,"['Piccallo', 'Pitbull']",0.808,241053,0.745,1,5j6d0ZxgcTOtjsFoxMsVdG,0,6,0.815,-5.551,0,Dammit Man,45,3/8/2004,0.201,147.04
0.572,2005,0.0435,"['Coti', 'Paulina Rubio', 'Julieta Venegas']",0.61,225680,0.948,0,4DtFbe2JQrH3dDQVcOkVp6,7.78E-05,9,0.931,-2.013,1,Nada Fue Un Error - Live In Spain / 2005,60,1/1/2005,0.0912,138.539
0.505,2005,0.183,['Makaveli'],0.761,296813,0.871,1,5UMMTaCqfIz5qnVDZs57u6,0,2,0.415,-4.059,1,Bomb First (My Second Reply),47,8/3/2005,0.328,94.081
0.395,2005,0.001,['The Cranberries'],0.533,254227,0.866,0,0cli6LmLOFcYqx0JrqAe0k,0.000446,4,0.524,-6.367,1,Dreams,45,27/9/2005,0.0499,128.489
0.968,2005,0.129,['Status Quo'],0.617,217453,0.962,0,1ydpGKWD5D8tvTHWN8h58q,0.00171,0,0.511,-5.314,1,Rockin' All Over The World,48,1/1/2005,0.0449,131.434
0.899,2005,0.411,['Los Rehenes'],0.631,172867,0.639,0,2ePXCAV87TJ6cCSb0udHsX,1.52E-05,7,0.404,-4.526,1,No Me Importa,46,1/1/2005,0.0297,79.964
0.712,2005,0.019,['Mindless Self Indulgence'],0.511,223427,0.774,0,1og9xlfpYrCNnVGRqSBHWs,1.19E-06,11,0.478,-5.192,0,Straight To Video,44,2005,0.139,123.061
0.755,2005,0.24,['Makaveli'],0.578,273427,0.819,1,5d4mwBfSJTsHQ44FgEhuPs,0,9,0.774,-7.636,0,To Live And Die In L.A.,57,8/3/2005,0.312,173.84
0.571,2005,0.307,"['Damian Marley', 'Stephen Marley', 'Black Thought']",0.564,304187,0.836,0,3PHCRVk2PdPjhv2EUHsGL8,0,0,0.491,-6.052,1,Pimpa's Paradise,52,1/1/2005,0.401,121.147
0.562,2005,0.161,['Trey Songz'],0.675,247053,0.635,0,5Q4lFAfvLhGB7DNcg2DwgA,0,5,0.48,-5.356,0,Gotta Go,44,26/7/2005,0.0632,82.21
0.838,2006,0.0227,"['Huey', 'Bow Wow', 'T-Pain']",0.802,269973,0.689,1,6nbRXoZJAWlHtnWcPAY9Or,0,0,0.415,-6.264,1,"Pop, Lock & Drop It (feat. Bow Wow & T-Pain) - Remix",46,2006,0.343,144.096
0.962,2006,0.256,"['Diddy', 'Keyshia Cole']",0.888,388226,0.833,1,5gfPJ45gpn3ThswDyeW0Qc,0.00159,3,0.485,-4.381,0,Last Night (feat. Keyshia Cole),52,16/10/2006,0.0912,121.002
0.132,2006,0.0148,['Bring Me The Horizon'],0.307,261747,0.98,0,5fzJpKGHEMV2Hs2EoxJVeJ,0.00813,7,0.67,-4.186,1,Pray For Plagues,47,30/10/2006,0.226,130.244
0.549,2006,0.847,['Christian Finnegan'],0.591,348347,0.688,0,0NTv0rd71ormOyAcuWeRQ7,0,1,0.951,-10.282,1,Office People (And A Perfectly Good Font Joke),45,24/10/2006,0.913,111.929
0.38,2006,0.000856,['Korn'],0.244,252400,0.928,1,3ESohZocQvwRDzedmk4fYi,0.108,4,0.915,-4.804,0,Blind - Live at CBGB,51,28/4/2006,0.152,95.235
